LNG,Palabra,Ingles,Espanol,Bibliographic_file_id,Pagina,<-Traducida por capturista,A.F.,Audio,Prestador,Fecha,Estructura,Lengua Original
quechan (yuma),adútya,he did,él hizo,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,he did
quechan (yuma),acé•vək,he doctore him,El doctor le,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,he doctore him
quechan (yuma),ʔacmarávək,you are sick,tú estas enfermo,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,you are sick
quechan (yuma),vi•mu•díknya,your lying here,estás acostado aquí,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,your lying here
quechan (yuma),mavací•c,your daughter,tu hija,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,your daughter
quechan (yuma),nyá•ny,that,eso,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,PALABRA,that
quechan (yuma),mawétʔaš,she did to you,ella te hizo,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,she did to you
quechan (yuma),alykanyawémətəkaʔa,I am unable to do anything to you,yo no puedo hacerte nada,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,I am unable to do anything to you
quechan (yuma),nyanamákxa,I will quit you,te dejaré,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,I will quit you
quechan (yuma),ammaʔí•m,what you say,lo que dices,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,what you say
quechan (yuma),ʔaʔáv,I wanted,yo quise,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,I wanted
quechan (yuma),ʔaʔétka,to hear,escuchar,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,to hear
quechan (yuma),nyadáwk,he takes me,él me lleva,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,he takes me
quechan (yuma),vi•wá•cxa,here they will go with,aquí ellos irán con,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,here they will go with
quechan (yuma),kwasʔi•dé•,doctor,doctor,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,PALABRA,doctor
quechan (yuma),ka•ʔíc,what kind?,¿que tipo?,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,what kind?
quechan (yuma),nyá si,there,allí,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,PALABRA,there
quechan (yuma),ʔapámək,I arrive there,yo llego alli,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,I arrive there
quechan (yuma),ʔaʔávxa,I will hear him,lo oiré,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,I will hear him
quechan (yuma),alykanyu•wéməxəny,future inability to do anything to me,futura incapacidad para hacerme algo,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,future inability to do anything to me
quechan (yuma),ʔašu•páwas,"I know, but","Lo sé, pero",264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,"I know, but"
quechan (yuma),ʔadótk,I do,hago,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,I do
quechan (yuma),nyamʔá•m,I ending,yo termino,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,I ending
quechan (yuma),viʔayá•tka,here I am going,aqui voy,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,here I am going
quechan (yuma),adáwk,he takes him,él se lo lleva,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,he takes him
quechan (yuma),u•pá•vək,they carry him,ellos lo cargan,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,they carry him
quechan (yuma),u•dí•t,they bring,ellos traen,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,they bring
quechan (yuma),ʔanykacamíck,put me down!,¡Bájame!,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,put me down!
quechan (yuma),camétʔaš,he put him down,él lo bajó,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,he put him down
quechan (yuma),ʔamát,ground,suelo,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,PALABRA,ground
quechan (yuma),mavíe,efort,esfuerzo,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,PALABRA,efort
quechan (yuma),cakmaʔá•weny,his meal,su comida,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,his meal
quechan (yuma),ʔi•dú•t,wild turnip,nabo salvaje,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,PALABRA,wild turnip
quechan (yuma),maʔá•wət,making a meal of,"haciendo una comida de ",264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,making a meal of
quechan (yuma),ʔi•dú•t,wild turnip,nabo salvaje,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,PALABRA,wild turnip
quechan (yuma),xamályəny,its leaves,sus hojas,264,5,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-13,FRASE,its leaves
quechan (yuma),samxwém,he stripping off,él desnudándose,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,he stripping off
quechan (yuma),ʔanóqəm,"it is little, and","es pequeño, y",264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,"it is little, and"
quechan (yuma),nyi•štú•m,there he gathers it,ahí lo recoge,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,there he gathers it
quechan (yuma),amáxas,"he wanted to eat it, but","él quería comérselo, pero",264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,"he wanted to eat it, but"
quechan (yuma),aʔétk,he did,él hizo,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,he did
quechan (yuma),aʔítya,say,decir,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,PALABRA,say
quechan (yuma),ʔacu•mácəny,his eating,"su comer ",264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,his eating
quechan (yuma),namáktək,he abandoned,él abandonó,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,he abandoned
quechan (yuma),ʔanykawá•cəntik,go with me again,ve conmigo otra vez,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,go with me again
quechan (yuma),kwasʔi•dé•nyi,doctor-place,doctor-lugar,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,doctor-place
quechan (yuma),kamét,bringing him,llevándolo,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,bringing him
quechan (yuma),aoé•vek,he treats him,él lo trata,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,he treats him
quechan (yuma),aʔávtek,he heard,él escuchó,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,he heard
quechan (yuma),alykanyawémətəkaʔa,I am unable to do anything to you,yo no puedo hacerte nada,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,I am unable to do anything to you
quechan (yuma),mavací•c,your daughter,tu hija,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,your daughter
quechan (yuma),awétʔaš,she did do it,"ella lo hizo ",264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,she did do it
quechan (yuma),é•ʔe,alas!,wings!,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,PALABRA,alas!
quechan (yuma),avʔadú•m,what I do,lo que hago,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,what I do
quechan (yuma),ʔadútya,I did,"yo hice ",264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,I did
quechan (yuma),ʔašmadí•tkaʔa,I don't know,no sé,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,I don't know
quechan (yuma),ʔanymadáwk,you take me,tú me llevas,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,you take me
quechan (yuma),kwasʔi•dé•,doctor,doctor,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,PALABRA,doctor
quechan (yuma),ʔaví•,mountain,montaña,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,PALABRA,mountain
quechan (yuma),kwasʔi•dé•,doctor,doctor,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,PALABRA,doctor
quechan (yuma),aʔí•m,he says,él dice,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,he says
quechan (yuma),adáwk,he takes him,él se lo lleva,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,he takes him
quechan (yuma),u•pá•vək,they carry him,ellos lo cargan,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,they carry him
quechan (yuma),ʔaxá,water,agua,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,PALABRA,water
quechan (yuma),kaʔawémək,how do I do?,¿como lo hago?,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,how do I do?
quechan (yuma),ʔu•xakyí•yú•m ʔ,would I put him across?,¿Le pondría al otro lado?,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,would I put him across?
quechan (yuma),ʔaxkyé,across,a través de,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,PALABRA,across
quechan (yuma),alyu•vʔó•k,they stand on,ellos se paran en,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,they stand on
quechan (yuma),l•šá•ly,his hand,su mano,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,his hand
quechan (yuma),xu•kyék,he stretches out,él se estira,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,he stretches out
quechan (yuma),á•pk,he throws him,él lo tira,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,he throws him
quechan (yuma),u•xakyí•k,he puts him across,él lo pone al otro lado,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,he puts him across
quechan (yuma),ʔanykacamíck,put me down!,¡Bájame!,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,put me down!
quechan (yuma),aʔéta,he says,él dice,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,he says
quechan (yuma),nyá•vi,there,allí,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,PALABRA,there
quechan (yuma),ʔacu•mác,his eating,su comer,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,his eating
quechan (yuma),cá•məly,entirely,enteramente,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,PALABRA,entirely
quechan (yuma),nyi•namák,there he quite,ahí el bastante,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,there he quite
quechan (yuma),nyiʔapá•m,there I lie down,ahí me acuesto,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,there I lie down
quechan (yuma),nyaʔú•v,his tobacco,"su tabaco ",264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,his tobacco
quechan (yuma),adíkva,its lying place,su lugar,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,its lying place
quechan (yuma),nyiʔamánək,there I arise,ahí me levanto,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,there I arise
quechan (yuma),ʔaʔú•v,tobacco,tabaco,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,PALABRA,tobacco
quechan (yuma),ayá•c,go after,"ir detrás ",264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,go after
quechan (yuma),ʔašék,I name,yo nombro,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,I name
quechan (yuma),ʔanamákxa,I will leave it,lo dejaré,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,I will leave it
quechan (yuma),xamalykwadáw,place name,coloca nombre,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,place name
quechan (yuma),ʔaʔétxa,I will say,diré,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,I will say
quechan (yuma),ʔackamu• ʔá•wəny,my meal,mi comida,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,my meal
quechan (yuma),nyiʔa•páxtək,there I threw down,ahí lo tiré,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,there I threw down
quechan (yuma),ʔawítya,I did do,yo lo hice,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,I did do
quechan (yuma),nya•dáwəntik,when he takes him again,cuando se lo lleva de nuevo,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,when he takes him again
quechan (yuma),u•pá•vək,they carry him,ellos lo cargan,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,they carry him
quechan (yuma),ʔanykacamíck,put me down!,"¡Bájame! ",264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,put me down!
quechan (yuma),camétk,he put him down,él lo bajó,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,he put him down
quechan (yuma),ʔaxʔá•,cottonwood,cottonwood,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,cottonwood
quechan (yuma),nyamʔá•mək,I am ending,estoy terminando,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,I am ending
quechan (yuma),avʔayá•tʔaš,where I go along,"a donde voy ",264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,where I go along
quechan (yuma),ʔakwl•šá,shade,sombra,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,PALABRA,shade
quechan (yuma),ka•dí•k,bring!,¡traer!,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,PALABRA,bring!
quechan (yuma),ʔaxʔá•,cottonwood,cottonwood,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,PALABRA,cottonwood
quechan (yuma),tašáṭk,he sits upright,él se pone de pie,264,6,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,he sits upright
quechan (yuma),nyaʔayú• kwaʔáctekʔaš,"now, I did actually see it","ahora, de hecho lo vi",264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,"now, I did actually see it"
quechan (yuma),ʔavací •c,my daughter,mi hija,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,my daughter
quechan (yuma),nyawí• kwaʔáctʔaš,she actually did it to me,"ella realmente me lo hizo ",264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,she actually did it to me
quechan (yuma),ʔayú•k,I see,yo veo,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,I see
quechan (yuma),viʔadík,I lie here,me acuesto aqui,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,I lie here
quechan (yuma),nya• dáwəntik,if they dwell again,si habitan de nuevo,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,if they dwell again
quechan (yuma),kwasʔi•dé•,doctor,doctor,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,PALABRA,doctor
quechan (yuma),ʔavavármexa,I will fail,voy a fallar,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,I will fail
quechan (yuma),adáwk,he takes him,él se lo lleva,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,he takes him
quechan (yuma),vi•wá•t,he brings him here,él lo trae aqui,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,he brings him here
quechan (yuma),nyamʔá•mək,I am ending,estoy terminando,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,I am ending
quechan (yuma),viʔayá•k,here I go,aquí voy,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,here I go
quechan (yuma),ʔu•ʔícnya,my saying,"mi dicho ",264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,my saying
quechan (yuma),kané•k,move closer!,"¡Muévete mas cerca! ",264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,move closer!
quechan (yuma),né•k,they move,ellos se mueven,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,they move
quechan (yuma),nyi•dáwk,they sit there,ellos se sientan alli,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,they sit there
quechan (yuma),maṭkaná•vtək,he told about himself,él contó sobre sí mismo,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,he told about himself
quechan (yuma),aʔítya,he did say,él dijo,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,he did say
quechan (yuma),xatalwé,coyote,coyote,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,PALABRA,coyote
quechan (yuma),té•kvək,he moves,él se mueve,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,he moves
quechan (yuma),nyi•vátapatas,"he in turn sits there, but","él a su vez se sienta allí, pero",264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,"he in turn sits there, but"
quechan (yuma),maṭkaná•v,"he tells about himself, and","él habla de sí mismo, y",264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,"he tells about himself, and"
quechan (yuma),mu•ʔávcənya,"ellos lo escuchan ",their hearing it,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,"ellos lo escuchan "
quechan (yuma),ʔanyép,me,yo,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,PALABRA,me
quechan (yuma),ʔi•wá•ny,my heart,mi corazón,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,my heart
quechan (yuma),macanyóxa,you will follow,vas a seguir,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,you will follow
quechan (yuma),ʔi•wá•ny,my heart,mi corazón,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,my heart
quechan (yuma),madáwta ʔaʔí•m,I want you to take it,yo quiero que te lo lleves,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,I want you to take it
quechan (yuma),ʔaʔétka,I say,yo digo,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,I say
quechan (yuma),amétk,he weeps,él llora,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,he weeps
quechan (yuma),vi•vátk,he sits here,él se sienta aqui,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,he sits here
quechan (yuma),nyá•va,this,esto,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,PALABRA,this
quechan (yuma),ayóqtʔaš,he vomited,él vomito,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-14,FRASE,he vomited
quechan (yuma),ʔaqwés,yellow,amarillo,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,PALABRA,yellow
quechan (yuma),xavašú•m,"blue, and","azul, y ",264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,"blue, and"
quechan (yuma),ʔaxwéṭəm,"red, and","rojo, y",264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,"red, and"
quechan (yuma),nyí•ly,black,negro,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,PALABRA,black
quechan (yuma),nyá•vi•púytək,here he died,"aquí murió ",264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,here he died
quechan (yuma),adútya,he did,él hizo,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,he did
quechan (yuma),kaʔawí•m,what do I do?,¿qué debo hacer?,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,what do I do?
quechan (yuma),viʔadáwxa ʔ,we will dwell here,moraremos aquí,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,we will dwell here
quechan (yuma),ʔaʔáwec,fire,fuego,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,PALABRA,fire
quechan (yuma),kuvártək,it is lacking,falta,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,it is lacking
quechan (yuma),adútya,it did,"lo hizo ",264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,it did
quechan (yuma),xatalwé,coyote,coyote,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,PALABRA,coyote
quechan (yuma),wá•ny,his heart,su corazón,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,his heart
quechan (yuma),ʔašu•páwtaʔa,I know,yo sé,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,I know
quechan (yuma),nyá•nya,that one,aquél,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,that one
quechan (yuma),ʔaʔáw,fire,fuego,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,PALABRA,fire
quechan (yuma),macayá•xa,you will go after,irás tras,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,you will go after
quechan (yuma),cayá•m,"he goes after it, and","él va tras ello, y",264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,"he goes after it, and"
quechan (yuma),avéšk,he runs,él corre,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,he runs
quechan (yuma),vi•yá•k,here he goes,aquí va,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,here he goes
quechan (yuma),ʔanyá•,sun,sol,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,PALABRA,sun
quechan (yuma),kwacpák,the emerging,el emergente,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,the emerging
quechan (yuma),alyayém,going away to,yendo a,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,going away to
quechan (yuma),alya•kavék,he turns around into,se da la vuelta en,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,he turns around into
quechan (yuma),ʔanyá•ny,the sun,el sol,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,the sun
quechan (yuma),a•ʔár,his tail,su cola,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,his tail
quechan (yuma),alynaqám,he touching it into,él lo toca en,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,he touching it into
quechan (yuma),a•ʔárənyc,his tail,su cola,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,his tail
quechan (yuma),ʔaʔáwem,"it is on fire, and","está en llamas, y",264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,"it is on fire, and"
quechan (yuma),vi•dí•tk,here he comes,ahí viene,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,here he comes
quechan (yuma),adútya,he did,él hizo,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,he did
quechan (yuma),vadác,this,esto,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,PALABRA,this
quechan (yuma),alynyiʔu•dúcvək,they were thinking it over,lo estaban pensando,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,they were thinking it over
quechan (yuma),vi•dáwtək,they dwell here,ellos habitan aqui,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,they dwell here
quechan (yuma),adútya,he did,él hizo,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,he did
quechan (yuma),ka•dómám,where is she?,"¿donde esta ella? ",264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,where is she?
quechan (yuma),xalyasmó kwaxva•šó•,blue fly,mosca azul,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,blue fly
quechan (yuma),viʔavák,here I sit,aquí me siento,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,here I sit
quechan (yuma),má•nyc,you,tú,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,PALABRA,you
quechan (yuma),ʔaʔáw,fire,fuego,264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,PALABRA,fire
quechan (yuma),nya•makyéxa,"now, you will shoot","ahora, tú dispararas",264,7,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,"now, you will shoot"
quechan (yuma),caxwá•,she rub,"ella frota ",264,8,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,she rub
quechan (yuma),a•ʔašéntək,she does once,ella lo hace una vez,264,8,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,she does once
quechan (yuma),kavátk,she ignites it,ella lo enciende,264,8,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,she ignites it
quechan (yuma),awítya,she did,"ella hizo ",264,8,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,she did
quechan (yuma),ʔaʔí•,wood,"madera ",264,8,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,PALABRA,wood
quechan (yuma),adáwtək,he took,él tomó,264,8,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,he took
quechan (yuma),awítya,he did,él hizo,264,8,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,he did
quechan (yuma),a•ví•rəm,"he finishes, and","él termina, y",264,8,no,Ortografía Propia,,Armida Enriquez Evangelista,2021-11-20,FRASE,"he finishes, and"
